#FamilyID	human<0>	chimp<1>	orang<2>	<3>	baboon<4>	macaque<5>	gibbon<6>	<7>	<8>	<9>	horse<10>	cat<11>	marmoset<12>	<13>	cow<14>	<15>	mouse<16>	rat<17>	<18>	<19>	<20>	<21>	<22>	
11470	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11477	0.50798	0.0119539	0.0293375	0.511927	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11509	0.5	0.5	0.519624	0.0178538	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11524	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11529	0.50798	0.0119539	0.519624	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11532	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11535	0.50798	0.50798	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11541	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11555	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11568	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11580	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0308283	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11582	0.5	0.5	0.5	0.5	0.5	0.5	0.523513	0.00618647	0.0417266	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11587	0.5	0.5	0.5	0.5	0.0122802	0.508198	0.5	0.5	0.527952	0.0192369	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11596	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11604	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11608	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11617	0.0119539	0.50798	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.154197	0.604852	0.0898497	0.527958	0.162477	0.508196	0.0890098	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11625	0.5	0.5	0.5	0.5	0.0122802	0.508198	0.5	0.5	0.527952	0.0192369	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11648	0.00400578	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11682	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11688	0.5	0.5	0.5	0.5	0.0122802	0.508198	0.5	0.5	0.527952	0.0192369	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11696	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11724	0.5	0.5	0.5	0.5	0.5	0.5	0.523513	0.00618647	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11725	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11743	0.50798	0.0119539	0.519624	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11756	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11774	0.00400578	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11775	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11777	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11778	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11779	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11782	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11783	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0308283	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11786	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11787	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11789	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11790	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11795	0.00400578	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11796	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11797	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11799	0.5	0.5	0.5	0.5	0.0122802	0.508198	0.5	0.5	0.527952	0.0192369	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11801	0.5	0.5	0.5	0.5	0.0122802	0.508198	0.5	0.5	0.527952	0.0192369	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11803	0.5	0.5	0.00990623	0.0178538	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11818	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11824	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11828	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11832	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11834	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11857	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11867	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11869	0.5	0.5	0.5	0.5	0.508198	0.0122802	0.5	0.5	0.527952	0.0192369	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11896	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11902	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11906	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11907	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11935	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11954	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11962	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11967	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11970	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11973	0.5	0.5	0.5	0.5	0.5	0.5	0.523513	0.00618647	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11990	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11996	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12004	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12009	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12012	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12015	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12029	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12036	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12045	0.5	0.5	0.5	0.5	0.508198	0.0122802	0.5	0.5	0.527952	0.0192369	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
12047	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12048	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
12058	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12063	0.5	0.5	0.5	0.5	0.0122802	0.508198	0.5	0.5	0.527952	0.0192369	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
12065	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12072	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12074	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12077	0.5	0.5	0.5	0.5	0.0122802	0.508198	0.5	0.5	0.527952	0.0192369	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12089	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12101	0.5	0.5	0.519624	0.0178538	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
12109	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12113	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12124	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
12129	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12140	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12146	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12200	0.0119539	0.50798	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
12292	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12301	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12330	0.5	0.5	0.5	0.5	0.5	0.5	0.523513	0.00618647	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
12332	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12371	0.5	0.5	0.5	0.5	0.0122802	0.508198	0.5	0.5	0.527952	0.0192369	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
12388	0.5	0.5	0.5	0.5	0.5	0.5	0.523513	0.00618647	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
12390	0.5	0.5	0.5	0.5	0.5	0.5	0.523513	0.00618647	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12393	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12395	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12408	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12426	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12431	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12433	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12439	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12440	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12441	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12447	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12449	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12450	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12452	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12460	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12472	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12483	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12493	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12499	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12501	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12513	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12523	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12552	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12553	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
12554	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
